split,data_group,filename,extension,logical_size_bytes,relative_path,logical_size_MiB,size_ratio,simulation_number,parameter_parsed
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_252525_num_26.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_252525_num_26.xballs,0.00026035308837890625,1.252525,26,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_262626_num_27.data,.data,2249145536,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_262626_num_27.data,2144.9523315429688,1.262626,27,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_262626_num_27.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_262626_num_27.ene,0.1300830841064453,1.262626,27,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_262626_num_27.restart,.restart,13439493,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_262626_num_27.restart,12.816899299621582,1.262626,27,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_262626_num_27.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_262626_num_27.txt,6.67572021484375e-06,1.262626,27,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_262626_num_27.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_262626_num_27.xballs,0.00026035308837890625,1.262626,27,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_272727_num_28.data,.data,2261611027,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_272727_num_28.data,2156.840350151062,1.272727,28,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_272727_num_28.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_272727_num_28.ene,0.1300830841064453,1.272727,28,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_272727_num_28.restart,.restart,13407424,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_272727_num_28.restart,12.78631591796875,1.272727,28,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_272727_num_28.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_272727_num_28.txt,6.67572021484375e-06,1.272727,28,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_272727_num_28.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_272727_num_28.xballs,0.00026035308837890625,1.272727,28,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_282828_num_29.data,.data,2273929131,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_282828_num_29.data,2168.587809562683,1.282828,29,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_282828_num_29.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_282828_num_29.ene,0.1300830841064453,1.282828,29,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_282828_num_29.restart,.restart,13646774,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_282828_num_29.restart,13.014577865600586,1.282828,29,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_282828_num_29.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_282828_num_29.txt,6.67572021484375e-06,1.282828,29,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_282828_num_29.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_282828_num_29.xballs,0.00026035308837890625,1.282828,29,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_292929_num_30.data,.data,2287186710,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_292929_num_30.data,2181.23122215271,1.292929,30,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_292929_num_30.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_292929_num_30.ene,0.1300830841064453,1.292929,30,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_292929_num_30.restart,.restart,13639259,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_292929_num_30.restart,13.007411003112793,1.292929,30,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_292929_num_30.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_292929_num_30.txt,6.67572021484375e-06,1.292929,30,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_292929_num_30.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_292929_num_30.xballs,0.00026035308837890625,1.292929,30,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_303030_num_31.data,.data,2300294758,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_303030_num_31.data,2193.7320308685303,1.30303,31,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_303030_num_31.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_303030_num_31.ene,0.1300830841064453,1.30303,31,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_303030_num_31.restart,.restart,13603087,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_303030_num_31.restart,12.972914695739746,1.30303,31,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_303030_num_31.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_303030_num_31.txt,6.67572021484375e-06,1.30303,31,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_303030_num_31.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_303030_num_31.xballs,0.00026035308837890625,1.30303,31,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_313131_num_32.data,.data,2314291770,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_313131_num_32.data,2207.0806217193604,1.313131,32,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_313131_num_32.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_313131_num_32.ene,0.1300830841064453,1.313131,32,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_313131_num_32.restart,.restart,13857539,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_313131_num_32.restart,13.21557903289795,1.313131,32,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_313131_num_32.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_313131_num_32.txt,6.67572021484375e-06,1.313131,32,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_313131_num_32.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_313131_num_32.xballs,0.00026035308837890625,1.313131,32,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_323232_num_33.data,.data,2328293355,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_323232_num_33.data,2220.4335737228394,1.323232,33,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_323232_num_33.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_323232_num_33.ene,0.1300830841064453,1.323232,33,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_323232_num_33.restart,.restart,13837254,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_323232_num_33.restart,13.196233749389648,1.323232,33,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_323232_num_33.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_323232_num_33.txt,6.67572021484375e-06,1.323232,33,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_323232_num_33.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_323232_num_33.xballs,0.00026035308837890625,1.323232,33,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_333333_num_34.data,.data,2342628107,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_333333_num_34.data,2234.1042585372925,1.333333,34,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_333333_num_34.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_333333_num_34.ene,0.1300830841064453,1.333333,34,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_333333_num_34.restart,.restart,13912314,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_333333_num_34.restart,13.267816543579102,1.333333,34,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_333333_num_34.txt,.txt,6,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_333333_num_34.txt,5.7220458984375e-06,1.333333,34,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_333333_num_34.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_333333_num_34.xballs,0.00026035308837890625,1.333333,34,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_343434_num_35.data,.data,2357432274,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_343434_num_35.data,2248.2226123809814,1.343434,35,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_343434_num_35.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_343434_num_35.ene,0.1300830841064453,1.343434,35,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_343434_num_35.restart,.restart,13826791,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_343434_num_35.restart,13.18625545501709,1.343434,35,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_343434_num_35.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_343434_num_35.txt,6.67572021484375e-06,1.343434,35,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_343434_num_35.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_343434_num_35.xballs,0.00026035308837890625,1.343434,35,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_353535_num_36.data,.data,2372437608,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_353535_num_36.data,2262.532814025879,1.353535,36,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_353535_num_36.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_353535_num_36.ene,0.1300830841064453,1.353535,36,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_353535_num_36.restart,.restart,14047848,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_353535_num_36.restart,13.397071838378906,1.353535,36,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_353535_num_36.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_353535_num_36.txt,6.67572021484375e-06,1.353535,36,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_353535_num_36.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_353535_num_36.xballs,0.00026035308837890625,1.353535,36,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_363636_num_37.data,.data,2387824217,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_363636_num_37.data,2277.206627845764,1.363636,37,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_363636_num_37.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_363636_num_37.ene,0.1300830841064453,1.363636,37,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_363636_num_37.restart,.restart,14042949,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_363636_num_37.restart,13.392399787902832,1.363636,37,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_363636_num_37.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_363636_num_37.txt,6.67572021484375e-06,1.363636,37,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_363636_num_37.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_363636_num_37.xballs,0.00026035308837890625,1.363636,37,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_373737_num_38.data,.data,2403400614,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_373737_num_38.data,2292.0614376068115,1.373737,38,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_373737_num_38.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_373737_num_38.ene,0.1300830841064453,1.373737,38,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_373737_num_38.restart,.restart,13918034,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_373737_num_38.restart,13.273271560668945,1.373737,38,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_373737_num_38.txt,.txt,6,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_373737_num_38.txt,5.7220458984375e-06,1.373737,38,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_373737_num_38.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_373737_num_38.xballs,0.00026035308837890625,1.373737,38,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_383838_num_39.data,.data,2419655805,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_383838_num_39.data,2307.5635957717896,1.383838,39,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_383838_num_39.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_383838_num_39.ene,0.1300830841064453,1.383838,39,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_383838_num_39.restart,.restart,13994069,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_383838_num_39.restart,13.345784187316895,1.383838,39,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_383838_num_39.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_383838_num_39.txt,6.67572021484375e-06,1.383838,39,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_383838_num_39.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_383838_num_39.xballs,0.00026035308837890625,1.383838,39,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_393939_num_40.data,.data,2435566349,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_393939_num_40.data,2322.737072944641,1.393939,40,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_393939_num_40.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_393939_num_40.ene,0.1300830841064453,1.393939,40,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_393939_num_40.restart,.restart,14270623,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_393939_num_40.restart,13.609526634216309,1.393939,40,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_393939_num_40.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_393939_num_40.txt,6.67572021484375e-06,1.393939,40,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_393939_num_40.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_393939_num_40.xballs,0.00026035308837890625,1.393939,40,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_404040_num_41.data,.data,2452268676,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_404040_num_41.data,2338.6656532287598,1.40404,41,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_404040_num_41.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_404040_num_41.ene,0.1300830841064453,1.40404,41,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_404040_num_41.restart,.restart,14402165,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_404040_num_41.restart,13.73497486114502,1.40404,41,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_404040_num_41.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_404040_num_41.txt,6.67572021484375e-06,1.40404,41,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_404040_num_41.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_404040_num_41.xballs,0.00026035308837890625,1.40404,41,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_414141_num_42.data,.data,2469539466,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_414141_num_42.data,2355.1363620758057,1.414141,42,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_414141_num_42.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_414141_num_42.ene,0.1300830841064453,1.414141,42,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_414141_num_42.restart,.restart,14443863,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_414141_num_42.restart,13.774741172790527,1.414141,42,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_414141_num_42.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_414141_num_42.txt,6.67572021484375e-06,1.414141,42,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_414141_num_42.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_414141_num_42.xballs,0.00026035308837890625,1.414141,42,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_424242_num_43.data,.data,2486872612,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_424242_num_43.data,2371.6665382385254,1.424242,43,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_424242_num_43.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_424242_num_43.ene,0.1300830841064453,1.424242,43,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_424242_num_43.restart,.restart,14430169,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_424242_num_43.restart,13.76168155670166,1.424242,43,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_424242_num_43.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_424242_num_43.txt,6.67572021484375e-06,1.424242,43,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_424242_num_43.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_424242_num_43.xballs,0.00026035308837890625,1.424242,43,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_434343_num_44.data,.data,2504370905,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_434343_num_44.data,2388.3542108535767,1.434343,44,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_434343_num_44.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_434343_num_44.ene,0.1300830841064453,1.434343,44,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_434343_num_44.restart,.restart,14423750,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_434343_num_44.restart,13.755559921264648,1.434343,44,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_434343_num_44.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_434343_num_44.txt,6.67572021484375e-06,1.434343,44,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_434343_num_44.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_434343_num_44.xballs,0.00026035308837890625,1.434343,44,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_444444_num_45.data,.data,2522321334,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_444444_num_45.data,2405.4730739593506,1.444444,45,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_444444_num_45.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_444444_num_45.ene,0.1300830841064453,1.444444,45,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_444444_num_45.restart,.restart,14640209,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_444444_num_45.restart,13.961991310119629,1.444444,45,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_444444_num_45.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_444444_num_45.txt,6.67572021484375e-06,1.444444,45,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_444444_num_45.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_444444_num_45.xballs,0.00026035308837890625,1.444444,45,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_454545_num_46.data,.data,2540306383,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_454545_num_46.data,2422.6249532699585,1.454545,46,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_454545_num_46.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_454545_num_46.ene,0.1300830841064453,1.454545,46,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_454545_num_46.restart,.restart,14960973,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_454545_num_46.restart,14.267895698547363,1.454545,46,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_454545_num_46.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_454545_num_46.txt,6.67572021484375e-06,1.454545,46,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_454545_num_46.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_454545_num_46.xballs,0.00026035308837890625,1.454545,46,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_464646_num_47.data,.data,2558805435,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_464646_num_47.data,2440.267024040222,1.464646,47,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_464646_num_47.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_464646_num_47.ene,0.1300830841064453,1.464646,47,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_464646_num_47.restart,.restart,14774826,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_464646_num_47.restart,14.090372085571289,1.464646,47,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_464646_num_47.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_464646_num_47.txt,6.67572021484375e-06,1.464646,47,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_464646_num_47.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_464646_num_47.xballs,0.00026035308837890625,1.464646,47,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_474747_num_48.data,.data,2577374766,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_474747_num_48.data,2457.9761180877686,1.474747,48,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_474747_num_48.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_474747_num_48.ene,0.1300830841064453,1.474747,48,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_474747_num_48.restart,.restart,14852468,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_474747_num_48.restart,14.164417266845703,1.474747,48,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_474747_num_48.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_474747_num_48.txt,6.67572021484375e-06,1.474747,48,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_474747_num_48.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_474747_num_48.xballs,0.00026035308837890625,1.474747,48,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_484848_num_49.data,.data,2596833866,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_484848_num_49.data,2476.5337619781494,1.484848,49,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_484848_num_49.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_484848_num_49.ene,0.1300830841064453,1.484848,49,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_484848_num_49.restart,.restart,14913528,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_484848_num_49.restart,14.222648620605469,1.484848,49,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_484848_num_49.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_484848_num_49.txt,6.67572021484375e-06,1.484848,49,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_484848_num_49.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_484848_num_49.xballs,0.00026035308837890625,1.484848,49,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_494949_num_50.data,.data,2616063795,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_494949_num_50.data,2494.872851371765,1.494949,50,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_494949_num_50.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_494949_num_50.ene,0.1300830841064453,1.494949,50,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_494949_num_50.restart,.restart,15023839,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_494949_num_50.restart,14.327849388122559,1.494949,50,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_494949_num_50.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_494949_num_50.txt,6.67572021484375e-06,1.494949,50,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_494949_num_50.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_494949_num_50.xballs,0.00026035308837890625,1.494949,50,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_505051_num_51.data,.data,2635899648,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_505051_num_51.data,2513.789794921875,1.505051,51,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_505051_num_51.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_505051_num_51.ene,0.1300830841064453,1.505051,51,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_505051_num_51.restart,.restart,15371825,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_505051_num_51.restart,14.659714698791504,1.505051,51,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_505051_num_51.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_505051_num_51.txt,6.67572021484375e-06,1.505051,51,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_505051_num_51.xballs,.xballs,339,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_505051_num_51.xballs,0.00032329559326171875,1.505051,51,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_515152_num_52.data,.data,2655815800,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_515152_num_52.data,2532.783317565918,1.515152,52,True
