split,data_group,filename,extension,logical_size_bytes,relative_path,logical_size_MiB,size_ratio,simulation_number,parameter_parsed,cg_experiment,source_simulation,window_number,start_time,end_time
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1527.14_1548.65.stat,.stat,1354547,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1527.14_1548.65.stat,1.2917966842651367,1.30303,,False,time_interval_windows,31,,1527.14,1548.65
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1537.89_1548.65.stat,.stat,1347801,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1537.89_1548.65.stat,1.2853631973266602,1.30303,,False,time_interval_windows,31,,1537.89,1548.65
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1559.40.stat,.stat,1331377,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1559.40.stat,1.269700050354004,1.30303,,False,time_interval_windows,31,,1548.65,1559.4
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1570.16.stat,.stat,1352311,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1570.16.stat,1.2896642684936523,1.30303,,False,time_interval_windows,31,,1548.65,1570.16
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1591.67.stat,.stat,1359031,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1591.67.stat,1.2960729598999023,1.30303,,False,time_interval_windows,31,,1548.65,1591.67
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1634.69.stat,.stat,1374450,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1634.69.stat,1.3107776641845703,1.30303,,False,time_interval_windows,31,,1548.65,1634.69
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1720.72.stat,.stat,1389512,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1548.65_1720.72.stat,1.3251419067382812,1.30303,,False,time_interval_windows,31,,1548.65,1720.72
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1559.40_1570.16.stat,.stat,1347773,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1559.40_1570.16.stat,1.2853364944458008,1.30303,,False,time_interval_windows,31,,1559.4,1570.16
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1570.16_1580.91.stat,.stat,1341188,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1570.16_1580.91.stat,1.2790565490722656,1.30303,,False,time_interval_windows,31,,1570.16,1580.91
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1570.16_1591.67.stat,.stat,1347356,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1570.16_1591.67.stat,1.2849388122558594,1.30303,,False,time_interval_windows,31,,1570.16,1591.67
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1580.91_1591.67.stat,.stat,1335842,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1580.91_1591.67.stat,1.2739582061767578,1.30303,,False,time_interval_windows,31,,1580.91,1591.67
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1602.42.stat,.stat,1325823,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1602.42.stat,1.2644033432006836,1.30303,,False,time_interval_windows,31,,1591.67,1602.42
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1613.18.stat,.stat,1356291,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1613.18.stat,1.2934598922729492,1.30303,,False,time_interval_windows,31,,1591.67,1613.18
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1634.69.stat,.stat,1367754,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1591.67_1634.69.stat,1.304391860961914,1.30303,,False,time_interval_windows,31,,1591.67,1634.69
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1602.42_1613.18.stat,.stat,1347754,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1602.42_1613.18.stat,1.285318374633789,1.30303,,False,time_interval_windows,31,,1602.42,1613.18
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1613.18_1623.93.stat,.stat,1352362,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1613.18_1623.93.stat,1.289712905883789,1.30303,,False,time_interval_windows,31,,1613.18,1623.93
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1613.18_1634.69.stat,.stat,1357343,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1613.18_1634.69.stat,1.2944631576538086,1.30303,,False,time_interval_windows,31,,1613.18,1634.69
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1623.93_1634.69.stat,.stat,1337836,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1623.93_1634.69.stat,1.2758598327636719,1.30303,,False,time_interval_windows,31,,1623.93,1634.69
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1645.44.stat,.stat,1335064,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1645.44.stat,1.2732162475585938,1.30303,,False,time_interval_windows,31,,1634.69,1645.44
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1656.19.stat,.stat,1345976,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1656.19.stat,1.2836227416992188,1.30303,,False,time_interval_windows,31,,1634.69,1656.19
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1677.70.stat,.stat,1364640,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1677.70.stat,1.301422119140625,1.30303,,False,time_interval_windows,31,,1634.69,1677.7
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1720.72.stat,.stat,1369247,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1634.69_1720.72.stat,1.3058156967163086,1.30303,,False,time_interval_windows,31,,1634.69,1720.72
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1645.44_1656.19.stat,.stat,1332525,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1645.44_1656.19.stat,1.2707948684692383,1.30303,,False,time_interval_windows,31,,1645.44,1656.19
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1656.19_1666.95.stat,.stat,1340411,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1656.19_1666.95.stat,1.278315544128418,1.30303,,False,time_interval_windows,31,,1656.19,1666.95
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1656.19_1677.70.stat,.stat,1358650,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1656.19_1677.70.stat,1.2957096099853516,1.30303,,False,time_interval_windows,31,,1656.19,1677.7
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1666.95_1677.70.stat,.stat,1346059,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1666.95_1677.70.stat,1.2837018966674805,1.30303,,False,time_interval_windows,31,,1666.95,1677.7
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1688.46.stat,.stat,1343114,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1688.46.stat,1.280893325805664,1.30303,,False,time_interval_windows,31,,1677.7,1688.46
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1699.21.stat,.stat,1351505,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1699.21.stat,1.288895606994629,1.30303,,False,time_interval_windows,31,,1677.7,1699.21
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1720.72.stat,.stat,1357146,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1677.70_1720.72.stat,1.2942752838134766,1.30303,,False,time_interval_windows,31,,1677.7,1720.72
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1688.46_1699.21.stat,.stat,1340549,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1688.46_1699.21.stat,1.278447151184082,1.30303,,False,time_interval_windows,31,,1688.46,1699.21
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1699.21_1709.97.stat,.stat,1337424,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1699.21_1709.97.stat,1.2754669189453125,1.30303,,False,time_interval_windows,31,,1699.21,1709.97
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1699.21_1720.72.stat,.stat,1348507,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1699.21_1720.72.stat,1.286036491394043,1.30303,,False,time_interval_windows,31,,1699.21,1720.72
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1709.97_1720.72.stat,.stat,1333537,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1709.97_1720.72.stat,1.2717599868774414,1.30303,,False,time_interval_windows,31,,1709.97,1720.72
training,CG_windows,rotating_drum_bidisperse_size_ratio_1_000000_w1.stat,.stat,1341706,bidisperse_mixtures/CG_windows/rotating_drum_bidisperse_size_ratio_1_000000_w1.stat,1.279550552368164,,,False,unparsed,,,,
